"","Respondent.ID","Start_Date","Age","Gender","Continent","Highest_Education","SES","Social_media_used_most","Hours_use","Seen_vaccines_post","SM_influence","Trust_most","MMR_autism","Disease_rare","Parents_decide","Neurological_problems","Handle_multiple","CDC_not_trustworthy","Follow_recommendation","Vaccine_risk","Measles_efficacy","Avoid_death","Data_publicity","Protect_immunocompromised"
"762",10166370464,"8/17/18 9:00","25-34","Female","Europe","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","Unsure","False","False","Unsure","True","True","Unsure","True","Unsure","True"
"763",10166368021,"8/17/18 9:06","35-44","Female","South America","Master_Degree","Middle Class","Twitter","9+","Yes","No_influence","Doctors","False","Unsure","False","False","False","Unsure","True","Unsure","True","True","Unsure","True"
"764",10166366844,"8/17/18 9:05","45-54","Female","North America, United States","Bachelor_Degree","Middle Class","Other (please specify)","3-4","Yes","No_influence","Internet","False","False","Unsure","Unsure","False","Unsure","True","True","True","Unsure","Unsure","True"
"765",10166355715,"8/17/18 8:59","45-54","Male","Asia","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","Unsure","False","True","Unsure","True","Unsure","Unsure","True"
"766",10166348159,"8/17/18 8:56","35-44","Female","North America, United States","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"767",10166344515,"8/17/18 8:54","18-24","Female","North America, United States","Associate_Degree","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","True","True","True","True","True"
"768",10166344381,"8/17/18 8:54","18-24","Female","Europe","Master_Degree","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"769",10166343857,"8/17/18 8:54","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"770",10166339085,"8/17/18 8:51","25-34","Female","Europe","Professional_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"771",10166336218,"8/17/18 8:48","55-64","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","True","True","True","True","True"
"772",10166334507,"8/17/18 8:49","25-34","Female","North America, United States","Associate_Degree","Middle Class","Twitter","3-4","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"773",10166334262,"8/17/18 8:49","35-44","Female","Australia/ Oceania","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","True","True","True","True","True"
"774",10166332903,"8/17/18 8:48","18-24","Female","North America, United States","Master_Degree","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","Unsure","False","True","True","Unsure","True","True","Unsure","True"
"775",10166329965,"8/17/18 8:46","45-54","Male","Australia/ Oceania","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"776",10166325364,"8/17/18 8:43","35-44","Female","North America, United States","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"777",10166323262,"8/17/18 8:43","18-24","Male","North America, United States","High_school","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","True","True","True","Unsure","True"
"778",10166313568,"8/17/18 8:38","55-64","Female","Europe","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"779",10166313062,"8/17/18 8:37","18-24","Female","North America, United States","Bachelor_Degree","Upper Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","Unsure","True","True"
"780",10166311740,"8/17/18 8:36","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Peers/Friends","False","False","False","True","Unsure","True","True","False","True","True","True","True"
"781",10166310422,"8/17/18 8:36","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"782",10166305734,"8/17/18 8:33","18-24","Female","Asia","High_school","Middle Class","Twitter","5-6","Yes","Influenced_better","Doctors","False","False","False","Unsure","False","Unsure","True","Unsure","True","Unsure","Unsure","Unsure"
"783",10166303245,"8/17/18 8:32","35-44","Female","North America, Other","Master_Degree","Middle Class","Facebook","3-4","Yes","No_influence","The government","False","False","False","False","False","False","True","True","True","True","True","True"
"784",10166300056,"8/17/18 8:30","18-24","Male","Australia/ Oceania","High_school","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","True","False","True","Unsure","Unsure","Unsure","True","True"
"785",10166287737,"8/17/18 8:24","25-34","Female","North America, United States","Associate_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","True","True","True","True","True"
"786",10166284912,"8/17/18 8:23","25-34","Female","North America, United States","High_school","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"787",10166274427,"8/17/18 8:19","55-64","Female","North America, United States","Bachelor_Degree","Lower Class","Facebook","0-2","Yes","No_influence","Doctors","Unsure","False","Unsure","True","True","Unsure","False","True","True","Unsure","Unsure","True"
"788",10166273361,"8/17/18 8:19","35-44","Female","Australia/ Oceania","High_school","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"789",10166238149,"8/17/18 8:00","35-44","Female","North America, United States","Professional_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","True","False","False","Unsure","True","True","True","True","True","True"
"790",10166231701,"8/17/18 7:56","45-54","Female","North America, United States","Master_Degree","Middle Class","Facebook","3-4","Yes","No_influence","The government","False","False","False","False","False","False","True","True","True","True","True","True"
"791",10166231633,"8/17/18 7:56","45-54","Female","North America, United States","High_school","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","Unsure","Unsure","Unsure","True","Unsure","True","True","Unsure","True"
"792",10166225823,"8/17/18 7:52","18-24","Female","North America, United States","Master_Degree","Middle Class","Twitter","0-2","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","True","True","True","Unsure","True"
"793",10166225003,"8/17/18 7:52","55-64","Female","North America, United States","Master_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"794",10166221116,"8/17/18 7:49","45-54","Female","Australia/ Oceania","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"795",10166215380,"8/17/18 7:46","25-34","Male","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","Influenced_better","Doctors","False","False","False","False","Unsure","False","True","True","False","True","True","True"
"796",10166214938,"8/17/18 7:41","25-34","Male","Europe","Master_Degree","Upper Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"797",10166208077,"8/17/18 7:41","45-54","Female","North America, United States","Associate_Degree","Middle Class","Facebook","5-6","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"798",10166207511,"8/17/18 7:39","45-54","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","Unsure","Unsure","Unsure","True","True","True","Unsure","True"
"799",10166206370,"8/17/18 7:40","25-34","Female","North America, United States","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","False","True","False","True","Unsure","True","Unsure","True","True"
"800",10166205298,"8/17/18 7:39","45-54","Female","North America, United States","Master_Degree","Upper Class","Twitter","0-2","No","No_influence","Family","True","False","True","True","True","True","False","False","False","False","True","False"
